,1p_geranoil_logFC,p01_anisaldehyde_logFC,10p_p2octanol_logFC,1p_pyridine_logFC,p1_isovalericAcid_logFC,1M_nMenthol_logFC,1p_bCaryophyllene_logFC,1p_pLimonene_logFC,p01_tmt_logFC,1p_heptanal_logFC,1p_heptanoicAcid_logFC,1p_2heptanone_logFC,1p_methylSalicylate_logFC,1p_isoamylAcetate_logFC,1p_sbt_logFC,1p_isopropylTiglate_logFC,1p_4methylAC_logFC,10p_tmt_logFC,p1_tmt_logFC,1p_linalool_logFC,100p_tmt_logFC,1p_2m2t_logFC,100p_acetophenone_logFC,1p_2hexanone_logFC,1p_2phenylAlcohol_logFC,1p_ethylTiglate_logFC,1p_indole_logFC,100p_sbt_logFC,100p_ebFarnesene_logFC,1p_pDihydrocarveol_logFC,1p_acetophenone_logFC,1p_guaiacol_logFC,1p_2m2p_logFC,1p_Benzaldehyde_logFC,p1_acetophenone_logFC,1p_dimethyltrisulfide_logFC,1p_ntmt_logFC,p01_acetophenone_logFC,1p_transCinnamaldehyde_logFC,100uM_MTMT_logFC,1p_3methyl1butanethiol_logFC,1p_bDamascone_logFC,1p_pCarvone_logFC,1p_dimethylSulfide_logFC,p01_cyclopentanethiol_logFC,1p_ethylButyrate_logFC,1p_tbm_logFC,1p_tmt_logFC,p01_citral_logFC,1p_paraCresol_logFC,10p_n2octanol_logFC,1M_pMenthol_logFC,1p_butyricAcid_logFC,1p_2e3mp_logFC,1p_2hac_logFC,p01_e2butene1thiol_logFC,1p_nCarvone_logFC,1p_nDihydrocarveol_logFC,p01_sbt_logFC,77p_dhb_logFC,1p_aPinene_logFC,1p_Octanal_logFC,1p_25dmp_logFC,1p_propionicAcid_logFC,1p_diacetyl_logFC,100mM_CPD_logFC,1p_bIonone_logFC,1p_hexylTiglate_logFC,1p_citronellol_logFC,100p_2m2t_logFC,10mM_MTMT_logFC,3mM_androstenone_logFC
Olfr1166,0.810883147300897,-0.286153296767825,-0.142098451572818,0.34275614871963,0.689391040250939,-0.563498265993862,0.200801302672434,-0.570734887814123,-0.653923881113289,-0.384277349233458,1.63674467287933,-0.595728239066832,0.389105277899879,-0.291278999356721,0.614802807353535,-0.454792505904601,-0.738975362958807,-0.75954300666353,-0.363753800815724,0.14576732144981,1.10758924892231,-1.5156876833199,1.59350670551616,0.829779202330168,1.30037798369632,-0.300652433157824,-0.208561543084466,0.224682221783865,0.556765978880247,-0.161671914424747,0.217071369962905,0.523336051956533,-0.337860715482653,0.37010168288833,-0.849557875480408,0.281382985063062,0.0240316222343114,0.064499382722517,-0.453637913656156,0.431687366532083,-0.0063525822068938,1.5880448480114,0.945271253876694,1.14914288205364,-1.40491100466343,-0.646077618297248,0.0697653229781587,0.608199324936496,0.550555258175035,0.0947295314583583,-0.364389601233241,0.649469775261244,-0.328458884675138,0.561726546060975,0.951085203356198,-0.647706032600734,0.213253055802184,0.225438442143773,0.0734407171323778,-0.356594713208794,0.661225779078504,0.0759188393978325,0.588359989218003,-0.008371833203044,1.10528378747959,-0.0703194991224617,0.34504800843449,-0.0658510419516467,0.864458002422352,-0.787242166240784,1.08432286554455,0.122889540557724
Olfr1168,-0.584927064931622,-0.0234349950460695,2.54455261714589,-0.0603100109274875,-0.325173292423425,-1.12948735537813,-0.0135093158636776,0.485712204055995,0.192154929965618,0.177828083177265,1.20783128540597,1.40381106773546,-0.0852342720965024,2.43576387440739,0.214077022288435,0.464440637266295,0.769470133433981,-0.463051447997013,0.0966411777095562,-0.194402836294224,-0.514046285756241,1.09457719004158,0.148825601636034,-0.197488013048129,-0.2045095200119,-0.504213783802888,-0.102766445221282,0.746699188234686,-0.163660591182596,0.0807985001008141,-0.40246668326235,-0.533240452340555,-0.948082146847362,-0.355175541479422,0.344693178730032,0.304613277953553,0.483640114979648,0.32996893310184,-0.516317182848439,0.140527700379812,-0.497803061225027,-0.461400281385449,1.62872487020876,-0.569294501643097,-0.786480001610639,-1.25834919089737,-0.558934658591289,0.439130989491883,-0.108192259579204,0.11303830364872,1.79475649673723,-1.65756227362466,0.472437445430719,-0.205418741646921,0.605005631441539,0.0049733216779496,1.99800883522659,0.3334204321417,0.628434389771388,-0.236419236989139,0.311666009961102,0.433283892927331,-0.534249208439494,0.803317142674631,0.361369606751982,0.401941709091941,0.0460208809939643,-0.338494647215687,0.626463938527247,0.199146729613745,0.560930661342821,-1.28215321694696
Olfr1170,-0.54979656591143,0.248931750586764,0.021145216029322,0.134389267825521,0.521382390149645,-0.161824087932842,0.224765171412634,-0.0327178600344057,0.567390809175185,0.147742090979722,0.906645165560333,-0.838404437764485,-0.197931212809758,-0.209953411081171,1.29901245098378,0.140943527264557,0.142376409509702,-0.3737272907836,0.22818952096828,-0.0794396695731762,-0.380048740826435,0.56745721490362,1.8678981646908,0.381360612279872,0.617189824995893,-0.941698992437112,0.316851766886325,1.33936550392836,0.216165521662455,0.602333824901322,0.717973254433207,0.507915669222945,-0.144267774476716,-0.328963529885003,0.195011709251336,-0.0458298677735134,-0.229343887083282,-0.104708786920753,-0.0068957166957693,0.416704127009487,0.0852230531016006,0.0507330627004281,0.256138376657823,-0.217797921939162,-0.584458599855417,-0.0126506740041389,-0.131724338164501,0.22438925180157,-0.413661040601169,0.0538642254293628,-0.127792600782595,-0.913150287551956,-0.232647234839051,0.0405430964085089,0.358611430776962,-0.0313076186838615,0.456480810335048,0.0779936557035842,-0.118154480431683,-0.12868832508516,-0.263818939878473,0.105952018045036,-0.251842240405052,0.331412975197625,0.589097532240461,-0.142214076967138,-0.152611492072838,0.0352417347881191,0.0600434495125094,-0.0114036926686839,0.0283039529451693,-0.635228407594593
Olfr1179,-2.1999128376619,-0.853057686518613,-0.253387195782275,-1.55927083116497,0.499737493895546,0.336233309622568,-0.404081003907263,-0.0150641597641823,-0.180901141288148,1.18773494476821,0.897777009497737,0.805380994859536,-0.101736780161512,0.455165090425726,-0.214006893309736,0.271546441476715,-0.137372945177212,-0.0968948416477895,-0.219578065653687,1.51362428496475,-0.694115705072735,1.04955215077813,0.371217623650776,0.488638046600221,1.21964995847729,-0.870187140042962,0.480979536674514,0.570989737177501,-0.0640206110989056,0.629552321124826,0.409847383896456,-0.690898291755841,-0.640559840381484,0.615465144030847,0.24755557577559,0.723452937932254,0.897672536122964,0.332305342200039,-0.756413579364256,-0.450307720416591,0.793937023426559,0.0997252577166425,-0.1469186249138,-0.500259638881827,0.806546688670752,0.879807128934784,1.99317795275939,0.681999193428897,0.114938465543405,1.60672210516508,-1.21806857136626,-0.762896315173273,0.65815524403439,0.165996348178889,2.56455472735161,-1.43023538863564,-1.1029465047398,1.95471536444027,-0.247090437996513,0.198045954684938,1.32933194827665,0.992673176198907,-0.441365103423554,-1.05250385261932,0.343605517222546,0.904165965418342,-0.274071070296128,0.807656330318378,1.03195525821742,1.86461159726236,1.07731422788267,0.105929425527177
Olfr1180,3.03365608915337,0.0940786244897223,0.914992356197951,1.25012352643483,0.473027653485447,-0.806182853175431,-1.94385319912771,0.73651551268445,-0.851561412959717,0.525157233130121,0.482112870293609,0.229281767164248,0.907524028863578,0.322987669463269,0.583720796369312,0.979687427296446,-1.57554158843657,-0.833607764214192,-0.140400764697763,0.238839527394103,0.167022889388527,0.448051469850025,0.933286948943249,-0.202113741662999,-0.0186383933962221,-0.1244499729094,0.217841691643261,0.381237898699641,1.80085568529238,-0.429583112380289,0.890738742845875,-0.223399822235273,1.97814356550097,-0.229952322299519,0.796574113655845,0.175003659899072,-0.0067514176281848,0.573726725762877,0.955189297934932,0.226752698859081,0.975101489241664,-0.153545761934639,-0.927296223545289,2.26439042723706,0.670178509330707,-0.299403400445437,2.9734742443987,-0.385838255528592,-0.417086594307367,0.549442180004525,-0.316156996730035,-0.546445107787405,0.0193144822141684,0.0500321354539764,2.2063823791552,-0.616278186574961,-0.425433323293553,0.955433172044688,-0.321929883565629,0.452470804064027,-0.636445180848883,0.24891474420722,0.884661099593215,-1.09973376165234,1.42249293601546,0.832350042812232,0.324134963340849,0.764574491672629,1.00086711787145,1.66044184814525,0.323877812541718,0.0191866300342561
Olfr1181,-6.78427164857785,-1.02283249402327,0.606294249687889,-0.606040426692397,0.41950199338072,0.564588626003191,-0.318635076634961,1.12697854651706,-0.715998876766636,-0.726508105848166,1.7499158265896,0.416692606721873,-0.71565735641146,0.730537896036593,-0.0257790101551508,-1.08810513778375,-1.23637691283321,-1.30455519569444,-0.705471529109445,1.00394010009891,0.902883205660601,0.577543753540748,0.596184120959298,-0.260138132245966,-0.0432929806813337,-0.490720866750432,-1.27411637770565,-1.39640746213235,0.264412938747303,-0.629491323140413,0.409219832289551,0.203750476191581,0.955098754563229,0.911153035244889,0.631630984389552,0.875038160551675,-0.0378098103037676,0.105466699891852,-1.07543818894421,0.538241308281497,0.0842388169264155,1.34624294346122,-0.42292748415399,-0.283448169416487,0.780206745879662,-0.111868791649677,0.674420211818047,0.531497419039271,-0.0041592403915899,0.986051955573724,0.717404074298691,-0.363490652962505,-0.0546202882055409,-0.111075746121883,-0.668166624140187,1.14979113818743,-0.405161685916633,0.479919147915795,2.37989887454994,0.918843797971296,1.87158992607395,0.0294589940951828,0.931419347914801,0.962437270531447,1.2420623308843,2.0077720660294,-0.780803172537379,-0.669219100806217,1.2185905869408,2.0452750651905,-1.15597395041666,-0.000947623095729
Olfr1182,-0.298305556672634,0.0717971035169023,0.291743535832492,-0.0576996828990701,-0.125856248771178,0.30101252328877,-0.487106806292423,-0.116155848008367,-0.244423228322514,-0.27816156402018,0.706749452673015,-1.16607772950938,0.284010011798552,-0.786055969843225,0.480261956358325,-0.285728485762904,0.548887422139659,0.283854170065003,-0.15074696561402,0.128388553790406,-0.139479650212388,0.536264687356174,0.22894495735656,-0.812553332500692,-0.333232647005761,-0.771653269561574,0.16030119444826,1.64456334229737,0.124199039949132,0.266130109375566,0.158956683598937,-0.196089769851457,0.064415658542853,-0.169055545034355,0.162166331852041,0.519385171985258,0.355383823201042,-0.556695408114585,0.488701726453179,0.195829796970227,0.171115330686359,-0.316419561286565,-0.50514279865299,0.187747940832413,0.281475732599178,-0.138630821625111,0.0252349199025285,0.206713581431223,-0.0321924114683134,1.12316350045813,0.0669209812234822,-0.0012018024867255,0.0468018365724036,0.0269707887111582,-0.155556184492929,-0.168783500310571,-0.476182828419839,0.609326290443397,-0.0523743581969531,0.094383407745227,0.384200996272855,0.44694495853765,0.0117303000241825,0.731616591149162,0.243158794413926,-0.324654400960224,0.426822893465107,0.27337030481377,0.0897510670605953,1.99579822134005,0.585313085472332,-0.768880150537079
Olfr1183,-0.60842489423787,-0.421511069340891,0.610841156889603,-0.461871339806202,-0.0551904531464146,-0.203072630737317,-0.894974560877055,0.366762917438951,-0.54485990117736,0.204968140324015,1.11332452492798,-0.438694142065727,-0.0490720563279513,0.0245076759595926,0.106980034217766,-0.0666464769301214,-0.418024282202696,-0.453542791086783,-0.425902426288242,0.643929653499016,-0.2840730197629,-0.27079013611706,0.329836592511751,0.0552390224121186,0.300581837907725,2.58929877599044,0.425545972006247,0.483852402295137,1.08925506571586,-0.131592780801257,0.402904707876199,-1.15629928633156,0.971033966924198,0.0034631686146443,0.675939558814889,2.25513054405894,0.0745192445417264,0.185168926125471,0.750158772296634,1.11589282077133,0.153611928143931,0.0125003150743786,0.414965424682704,-0.687131621901547,1.70253585639033,0.146283637454125,-0.260035598192267,-0.26222358916367,-0.292463977247761,0.415588919110865,0.123338465241156,-0.281687501511389,0.397131523421612,-0.559823819402734,-0.129429737580332,2.06847397252851,-0.0563151598134993,0.61382168596078,0.263895896453041,0.4698718532852,0.616395435652987,0.172815691058571,0.750019615353657,0.882263499242077,-0.184087905982012,1.31007474080189,-0.144507794292756,0.319621189900319,0.0562753059685665,1.03015497230535,1.06688321795662,-0.733643887193442
Olfr1184,-1.17924892867766,-0.0577769778128232,0.422815146478668,-0.439499206632105,0.464235372376299,-0.104277257544824,-0.609977468198266,0.025918091360327,-0.489415284865451,0.270978817149966,1.4333399262009,-1.16479547218513,-0.609707733243369,0.752924323526904,-0.441494121546011,-0.0066486405973107,-0.0446870969956044,0.157981834786786,-0.116570383593887,0.195648546366108,0.212969908218867,0.507339782626018,0.433749009972826,0.0989668333015236,0.161548713492257,0.421879144159298,-0.27581353629506,0.262834377271996,0.562920899309185,-0.0106571997993919,0.373429683238758,-0.800974186630943,0.124624369155868,0.208674483109363,0.161822451486192,0.238048442260724,-0.509354060644243,-0.0021625371380679,-0.275464648842834,0.812838295761669,-0.460282934872841,0.184329760266032,0.160421055997376,-0.500318132477722,0.182473546352489,-0.686848551748195,0.0756863100003295,0.0542096487373951,-0.0279711918274883,0.449837164639883,0.178298912364239,0.0165299257037684,-0.17514203127288,-0.390708543027176,1.24018862086289,-0.341265339630673,-0.720044566992019,0.627786171997765,0.239145257263558,0.172610538459737,0.359900925273043,0.183703553971889,0.38361254889304,0.179754193458591,0.646621436682062,0.72796681735117,-0.142545470167651,0.115531169453217,0.218606466289529,0.715707006084389,-0.0144750309870878,-0.570654570863078
Olfr1189,-0.2692258322711,-0.449368879217399,0.490299833350709,-0.378571824878156,1.16993295159443,0.19159197119461,0.0043039826532844,-0.094607475051109,-0.0694038395482036,0.224089211338031,1.15855556544555,0.222477604242041,-0.412653025736674,0.450115444195814,0.33504065213673,0.197916759338087,-0.0638525539369086,-0.410516636676189,0.121737387030256,-0.103586634780405,-0.497433823293867,0.185758757727946,0.85963244566537,0.747534070778591,0.675819641156604,0.832248843101436,0.283170784791025,1.80928588722691,0.896922182920677,0.0490569902002051,0.940626124319681,0.235152175871296,-0.947601533826905,0.1273265536223,-0.105319900262038,1.10425285164534,-0.259290756516056,-0.291461985692201,-0.734124583248101,-0.130561436219092,0.271159812561782,-0.0232490070122568,0.952586277286734,0.221583099762931,-0.493580260511144,0.0048559251898113,-0.349516134214416,0.0103981765769627,0.13689502083013,0.172749419945588,-0.791235353955845,-0.244633744798433,0.700965209574986,0.311939065840828,0.576856767734656,0.741090784288435,0.739796699553304,0.756307049595449,0.644239607678166,0.0436487645629956,0.142857005646991,-0.115043152605124,0.384879305597771,-0.0905154244932555,-0.148204021020076,0.268167630489217,-0.129074418837905,0.158155718267297,0.15630140766548,-0.596616032102004,0.237491704686254,0.728846029210987
Olfr1193,-0.350191174104772,-0.251423929672004,-0.107659048838023,-0.110782339578742,0.233156678031588,0.115692245903108,-0.0350684198664546,0.18764030586221,-0.157455445383327,-0.103351547878122,1.60799340049106,-0.532858600110383,-0.438890970990271,0.12116934404246,-0.192788217523573,-0.129810689710574,-0.324189436638213,-0.202857326620319,0.146239648207669,0.262279751636731,-0.203829194945457,-0.0020159048472185,0.382393774839953,0.0092201015083413,-0.0738460162541761,0.248997525339233,0.0648568081750337,1.58017969841136,0.368642527965515,-0.0157621539052162,0.591065642734716,-0.447536267069249,-0.0054319807931744,0.165581067339851,0.200502639581878,2.93383116845985,-0.0119518224617361,0.146593417121779,-0.0840448296738258,0.369119772984541,0.938273119073679,-0.143300344539175,0.19397095613992,0.580983693608236,0.630986051478921,0.124379650753274,0.337431373698782,0.383782158277008,-0.289363077017038,0.505206384154826,-0.314890792732985,0.187526333082806,-0.0196340877985565,0.151835536776069,0.364126384913772,0.818021918817386,-0.427795661267281,0.434224181914451,0.297289118721449,-0.0904941069576143,-0.0291857101103374,0.0661056041730788,0.284748174347402,0.481738393231464,0.281976134031045,0.411333769311993,0.715287276675336,0.161814682101268,0.492532973217296,0.502052568870777,1.11727147542078,-0.57264954878609
Olfr1195,-1.6449091004085,-0.0067801087206922,0.33840986793903,0.768122344942368,0.564788597351434,-0.493146441248791,-1.62559732603996,-0.553657004723564,-0.291369003826514,-0.21756601878896,1.01745047355621,-0.875521105701905,0.0994840644191221,0.463621871208053,-1.51583500534721,-0.959484982384157,-0.501999292661479,-1.25887901608809,0.146155033175951,0.657745953993906,-0.480594053443983,1.38794218374359,0.336014634935017,-0.530282758712583,0.347880395803111,0.613082172200389,0.276524199521908,0.218115707059129,-0.847694135217551,0.171923953419604,0.264671203356134,-0.770453833734501,-0.132790383508644,-0.470657679963253,0.274385304532446,1.29125380131528,0.317958583185557,0.453351206338094,0.368185245233185,-0.193268568168615,0.40630758620787,-1.13041822705605,-0.0518194608562181,-1.38587433214202,1.05876079401178,0.567362833283025,0.120611460973195,-0.256546001335301,-0.0987480266035202,-0.405832704332688,0.339245985130636,-0.28092989544782,0.0590703810269353,-0.969555668576972,-1.56334280131724,0.193968172599963,-0.120521556533217,-0.415066363998734,0.504782100422922,0.98192653362289,0.856462237173029,0.726652759943205,-0.734048363825576,-0.205535254459648,0.246570308006038,1.95774013274239,-1.38203041352103,-0.968047327503559,0.17895228958002,1.41630984005266,1.9637577399564,0.423967084782696
Olfr1197,-0.088390167543598,0.0505436967062319,0.054966844226591,-0.284456853024702,-0.0093322027370456,0.140205308093416,0.113531539200947,0.347562483005336,-0.36618923565886,0.215706827864375,0.890743501828348,-0.722027389119385,-0.100182729827392,0.213684007478858,0.0904972352368984,-0.104230845015305,0.0701633995681722,-0.539168840565101,-0.0406478753652494,0.0963937079004962,-0.107190544839802,-0.373016427523228,0.355732813566651,0.277962978744704,0.0695029796644894,-0.357339161268276,0.430230504524222,-0.511848132384291,0.236550509782731,0.503879439380174,1.04198579269972,-0.335273988646118,-0.119927980356875,0.055991753215667,0.332966951024903,0.0025244575167925,0.2157606426835,-0.0008701716669411,-0.288488755847369,0.075630353409419,-0.5286293862472,-0.065116584061053,0.0051186872317294,0.274470334319617,0.210195212697209,0.0109680533146112,-0.031482059676674,0.292827888437404,0.0950202365109564,-0.0566769956095944,0.0320106250332925,-0.46880820687328,0.463702251102458,0.0852665737088919,0.815245852719595,0.048415578313637,-0.617901854532903,0.899205566106699,0.364834968212258,0.319467218612506,0.0846322130445458,0.199850869061319,0.0839147734258409,0.121361752305821,-0.0015875264276823,0.307150912236419,-0.0533560264794909,-0.232063390747329,0.206934814677961,-0.946726831773631,0.30372012803601,-0.496187209783047
Olfr1198,0.0178758241630915,-0.240048466864706,0.158604815773947,0.0373686104534158,0.28154429421972,-0.0402159237586438,0.370819957942484,0.0071690987870319,-0.138025512665323,-0.0681068999945862,1.11437090624173,-0.489370378979944,0.434380098510134,0.448787281458528,0.07785738541363,0.010769206173718,-0.598258957160736,-0.196894291554241,-0.222829734106155,0.1001751695175,-0.5612881893438,0.240293805937081,-0.582390987081565,0.397615857064921,-0.0714823241669435,0.35005828525951,-0.247560734597333,1.03321132714916,0.711074575665798,0.113481622739825,0.331845536794028,-0.0752681563330717,-0.107869959267798,0.170871541143718,0.425983509474688,0.157207143080441,-0.072475329179084,0.294243557605176,0.148374550739652,0.525640642868083,-0.21561645740946,-0.0677084843925134,0.0576078611062642,0.515516560838836,-0.0219212041844469,0.0892350612605643,0.157408751083242,0.110113940549898,-0.244919876512916,0.296778697245686,0.0857226043038029,-0.575681512673233,0.194313410571872,0.119226065292997,0.733743372516983,1.23606490514755,-0.356321792412654,0.528632337663244,0.0960073755338798,0.352878558345913,-0.139642472536617,0.272165778696552,0.585359942948564,-0.216321388432671,0.409272100390123,0.421230500506856,0.235715189336086,0.0911328257358759,0.352703193607215,-0.707916375233191,0.89378956576235,-0.0906866205495827
