"","full_pcorr_Euc","full_mse_Euc","full_pcorr_cor","full_mse_cor","full_pcorr_cos","full_mse_cos","lambda","nFeats_Euc","nFeats_cor","nFeats_cos"
"s966",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.8978978978979,0,0,0
"s967",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.9009009009009,0,0,0
"s968",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.9039039039039,0,0,0
"s969",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.90690690690691,0,0,0
"s970",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.90990990990991,0,0,0
"s971",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.91291291291291,0,0,0
"s972",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.91591591591592,0,0,0
"s973",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.91891891891892,0,0,0
"s974",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.92192192192192,0,0,0
"s975",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.92492492492492,0,0,0
"s976",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.92792792792793,0,0,0
"s977",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.93093093093093,0,0,0
"s978",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.93393393393393,0,0,0
"s979",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.93693693693694,0,0,0
"s980",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.93993993993994,0,0,0
"s981",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.94294294294294,0,0,0
"s982",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.94594594594595,0,0,0
"s983",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.94894894894895,0,0,0
"s984",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.95195195195195,0,0,0
"s985",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.95495495495495,0,0,0
"s986",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.95795795795796,0,0,0
"s987",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.96096096096096,0,0,0
"s988",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.96396396396396,0,0,0
"s989",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.96696696696697,0,0,0
"s990",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.96996996996997,0,0,0
"s991",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.97297297297297,0,0,0
"s992",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.97597597597598,0,0,0
"s993",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.97897897897898,0,0,0
"s994",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.98198198198198,0,0,0
"s995",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.98498498498498,0,0,0
"s996",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.98798798798799,0,0,0
"s997",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.99099099099099,0,0,0
"s998",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.99399399399399,0,0,0
"s999",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,2.996996996997,0,0,0
"s1000",NA,26.0211483414154,NA,0.0100049274502353,NA,0.0186355445116958,3,0,0,0
